405	12	9	14.63	10.64
406	12	10	14.63	11.97
407	12	11	14.63	13.30
408	12	12	14.63	14.63
409	12	13	14.63	15.96
410	12	14	14.63	17.29
411	12	15	14.63	18.62
412	12	16	14.63	19.95
413	12	17	14.63	21.28
414	12	18	14.63	22.61
415	12	19	14.63	23.94
416	12	20	14.63	25.27
417	12	21	14.63	26.60
418	12	22	14.63	27.93
419	12	23	14.63	29.26
420	12	24	14.63	30.59
421	12	25	14.63	31.92
422	12	26	14.63	33.25
423	12	27	14.63	34.58
424	12	28	14.63	35.91
425	12	29	14.63	37.24
426	12	30	14.63	38.57
427	12	31	14.63	39.90
428	12	32	14.63	41.23
429	12	33	14.63	42.56
430	12	34	14.63	43.89
431	12	35	14.63	45.22
432	12	36	14.63	46.55
433	13	1	15.96	0.00
434	13	2	15.96	1.33
435	13	3	15.96	2.66
436	13	4	15.96	3.99
437	13	5	15.96	5.32
438	13	6	15.96	6.65
439	13	7	15.96	7.98
440	13	8	15.96	9.31
441	13	9	15.96	10.64
442	13	10	15.96	11.97
443	13	11	15.96	13.30
444	13	12	15.96	14.63
445	13	13	15.96	15.96
446	13	14	15.96	17.29
447	13	15	15.96	18.62
448	13	16	15.96	19.95
449	13	17	15.96	21.28
450	13	18	15.96	22.61
451	13	19	15.96	23.94
452	13	20	15.96	25.27
453	13	21	15.96	26.60
454	13	22	15.96	27.93
455	13	23	15.96	29.26
456	13	24	15.96	30.59
457	13	25	15.96	31.92
458	13	26	15.96	33.25
459	13	27	15.96	34.58
460	13	28	15.96	35.91
461	13	29	15.96	37.24
462	13	30	15.96	38.57
463	13	31	15.96	39.90
464	13	32	15.96	41.23
465	13	33	15.96	42.56
466	13	34	15.96	43.89
467	13	35	15.96	45.22
468	13	36	15.96	46.55
